user_id,isbn,rating
96389,0821767089,6
96389,0843948531,0
96925,0140055932,8
96925,0140433988,0
96925,0140434895,0
96925,185326024X,0
97122,0252006860,8
97122,0440043182,5
97122,0446324388,0
97122,0486268764,0
97160,0060004703,8
97160,006009527X,0
97160,0060545798,0
97160,0060808233,0
97160,0140178406,5
97160,0140258817,0
97160,0312925336,0
97160,0312976453,5
97160,0312979827,9
97160,0312981597,10
97160,0312983166,4
97160,0345440080,10
97160,0380676524,0
97160,0380705710,0
97160,0380705729,0
97160,0380705737,0
97160,0380705745,0
97160,0380705753,0
97160,0380705788,0
97160,0380780615,0
97160,0385299850,0
97160,0425152316,0
97160,0425154637,0
97160,0425155501,0
97160,0425156710,0
97160,0425166112,8
97160,0425167828,0
97160,0425173410,0
97160,0425179265,5
97160,042518384X,0
97160,0425192741,0
97160,0425193896,6
97160,044020352X,0
97160,0440217652,6
97160,0446608548,0
97160,0449006565,0
97160,0449223884,0
97160,0451185129,0
97160,0451188969,0
97160,0515128422,0
97160,0525946284,0
97160,0553245481,0
97160,0553574787,0
97160,0671734288,0
97160,0671887963,0
97160,0747250618,7
97160,1575663309,6
97160,1575666200,0
97343,0140178260,5
97343,0451451155,7
97423,0312971370,5
97423,0312984995,10
97423,0440175763,0
97423,0842335684,3
97423,1551664461,0
97848,0373440685,0
97848,0373707967,0
97848,0373708238,0
97848,0440212308,0
97848,044920846X,0
97848,0590129384,0
97848,0590449966,0
97848,0590542095,0
97848,0590553232,0
97848,0590997300,0
97848,1567184855,0
98322,0061043966,6
98322,0061094463,0
98322,0061098000,0
98322,0064472051,0
98322,0312953593,0
98322,0345463331,0
98322,0373261047,9
98322,038072345X,7
98322,0380727145,0
98322,0380731290,0
98322,0380785218,0
98322,0425143503,8
98322,0425144658,0
98322,0425166112,6
98322,0440168899,7
98322,0441010652,7
98322,0441011632,0
98322,0441847765,6
98322,0446403830,0
98322,0525249249,5
98322,0553571680,6
98322,0553576348,0
98322,0684174685,0
98322,0739411543,8
98322,0804113599,8
98322,0812055721,0
98322,0812528042,5
98322,0843947667,0
98322,0843948302,5
98322,0886773318,0
98322,0886775825,8
98322,0886779227,0
98484,006098726X,0
98484,0140089365,7
98484,034528643X,7
98484,034540727X,10
98484,0439101352,10
98484,0449238083,0
98484,0553212419,9
98484,0553212427,9
98484,0679408371,6
98484,0679416889,0
98484,0816710384,7
98484,1567312497,7
98484,157322202X,7
98484,1853260169,0
98596,0385313861,0
98596,0451160452,8
98596,0684856093,10
98628,0060011912,1
98628,0061097640,0
98628,0140449132,0
98628,0312965966,8
98628,0312983131,10
98628,0312984235,1
98628,0316778508,8
98628,0440945151,9
98628,0446612804,9
98628,0446612812,9
98628,0743437810,0
98633,0425137937,8
98633,0440192463,10
98794,0312202318,0
98804,1573223301,7
99026,0061011975,0
99026,0061020656,0
99026,0345407113,7
99026,0449207668,10
99026,0449210952,9
99026,0449211681,10
99026,0449212858,0
99026,0449214427,10
99026,0679441441,0
99032,006053821X,0
99032,0060745908,8
99032,0142300608,8
99032,0151004374,0
99032,0312146310,0
99032,031215125X,0
99032,0345377648,8
99032,0373835531,0
99032,0380013207,0
99032,0385503466,0
99032,0451459520,7
99032,0452281636,0
99032,0517592576,0
99032,0609603825,0
99032,0670030651,0
99032,0671749013,7
99032,0684835509,0
99032,0684853787,0
99032,0684867532,0
99032,0689860234,7
99032,0749319305,0
99032,0761121323,0
99032,0785273077,0
99032,0811812308,0
99032,0811828964,0
99032,0821767860,6
99032,087542791X,0
99032,0964060566,8
99032,1569319626,0
99032,1577193563,0
99032,1591821541,6
99032,1929090307,0
99032,1931514623,0
99068,0385501560,5
99136,0006167004,0
99136,0373291604,0
99136,0394909674,0
99136,0446523232,8
99136,0553583565,0
99136,0671027077,0
99136,0671563122,0
99136,0671775499,0
99136,0671795678,0
99136,0717284832,9
99136,0812564936,0
99136,0821772872,0
99136,0880385197,0
99314,0345362683,8
99314,0517598493,4
99314,0571216420,1
99314,067945439X,8
99314,0771033281,5
99314,0954136306,8
99314,0973120118,0
99314,1580050581,0
99616,0345396553,5
99616,0441002692,8
99616,0486272788,5
99616,0671039415,5
100119,0151006040,0
100119,0312420315,0
100119,0486268780,0
100119,0486282724,0
100119,0609801279,0
100119,0767912365,10
100223,0446612588,7
100251,0345362489,5
100251,0553277375,0
100251,0553374117,0
100251,0671894412,0
100251,0679724516,5
100251,0812531108,5
100251,0880383828,5
100251,0880389036,0
100251,1560761164,0
100251,1560765925,5
100251,1565041097,0
100251,1568650094,0
100454,0061054437,9
100454,0304345350,6
100454,0440204941,5
100454,0671872656,7
100454,0812515501,7
100610,0440234972,7
100610,0812583418,0
100815,0140430520,0
100815,0345457374,0
100815,0380798395,3
100815,055357535X,6
100815,0886773784,0
100815,1573229377,8
100832,009188800X,8
100832,009928958X,0
100832,0099329417,0
100832,0099771012,8
100832,0306812274,0
100832,034910543X,0
100832,042517476X,8
100832,0553346687,0
100832,0749399236,9
100832,0753804700,0
100832,0882681869,0
100832,1841952834,10
100832,1853267333,0
101126,0875420036,0
101126,0916441822,1
101126,1567311970,0
101154,0373710291,0
101154,0440221870,0
101154,0553142070,7
101154,0590427717,0
101209,0028603958,8
101209,0060092971,0
101209,0060393009,8
101209,0060393297,0
101209,0061010650,0
101209,0061031011,5
101209,006104234X,8
101209,0061084883,10
101209,0061087114,0
101209,0064440206,0
101209,0141301147,0
101209,0307987698,8
101209,0310918421,0
101209,0312145926,0
101209,0312929641,5
101209,0312961553,0
101209,0312968930,0
101209,0312973063,0
101209,0312975112,10
101209,0312993560,0
101209,0340040025,7
101209,0345350707,5
101209,0345382455,0
101209,0345390792,0
101209,037307896X,0
101209,0373098774,0
101209,037309941X,0
101209,0373169256,0
101209,0373196326,0
101209,0373222815,0
101209,037322642X,0
101209,0373244770,0
101209,0373245149,0
101209,0373259816,0
101209,0373272243,0
101209,0373288662,0
101209,0373288697,10
101209,0373288808,0
101209,0373288956,8
101209,0373289111,8
101209,037328912X,0
101209,0373289545,0
101209,0373289618,0
101209,0373289952,8
101209,0373290284,0
101209,0373290292,0
101209,0373290349,0
101209,0373290357,0
101209,0373290403,8
101209,0373290551,9
101209,0373290594,0
101209,0373290748,0
101209,0373290764,0
101209,0373291108,0
101209,0373291256,0
101209,0373291396,0
101209,0373291434,0
101209,0373291515,0
101209,0373291558,0
101209,0373291604,0
101209,0373291787,0
101209,0373291884,8
101209,0373291930,0
101209,0373292066,0
101209,0373292090,5
101209,0373292295,0
101209,0373292376,0
101209,0373471564,0
101209,0373471599,0
101209,037348433X,0
101209,0373691122,0
101209,0373706251,0
101209,0373710925,0
101209,0373764812,0
101209,0373764820,0
101209,0373764839,0
101209,0373764863,0
101209,0373832478,0
101209,0373833091,0
101209,0373835051,0
101209,0373835973,0
101209,0373871244,7
101209,0373871279,0
101209,0373871341,0
101209,0373871589,0
101209,0373871791,0
101209,0374403589,9
101209,0380007762,0
101209,0380007789,0
101209,0380715325,7
101209,038072197X,9
101209,0380723409,5
101209,0380762560,5
101209,0380765365,0
101209,0380770466,9
101209,0380770474,0
101209,0380772469,0
101209,0380772574,5
101209,0380773864,0
101209,0380775832,0
101209,0380776332,0
101209,0380776340,0
101209,0380782782,0
101209,0380784920,0
101209,0380786443,0
101209,0380786451,0
101209,0380790068,6
101209,0380790890,0
101209,0380790904,0
101209,0380793393,0
101209,0380794330,0
101209,0380795817,10
101209,0380796368,0
101209,0380799375,0
101209,0380800233,0
101209,0380800829,0
101209,038080249X,0
101209,0380804182,0
101209,0380804514,0
101209,0380805871,0
101209,0380805901,10
101209,038080803X,0
101209,0380812525,0
101209,0380813009,0
101209,0380813017,0
101209,0380814714,0
101209,0380819627,0
101209,0380821052,0
101209,0380821060,10
101209,0380821095,0
101209,0380851180,8
101209,0380975351,0
101209,038097536X,8
101209,039452389X,7
101209,0399138137,6
101209,042510429X,0
101209,0425144941,0
101209,0425165140,8
101209,0425177181,0
101209,0440129737,0
101209,0440141753,0
101209,0440203015,0
101209,0440208076,0
101209,0440208289,0
101209,0440208297,0
101209,0440211077,0
101209,0440216443,0
101209,0440223776,9
101209,0440224551,0
101209,0440235227,9
101209,0440236800,8
101209,0440407613,0
101209,0440434475,8
101209,0445203625,5
101209,0446356077,0
101209,0446364142,5
101209,0446519839,0
101209,0446527750,0
101209,0446602566,0
101209,0446603244,0
101209,0446606944,0
101209,0446610259,0
101209,0446610534,0
101209,0449130509,0
101209,0449131904,0
101209,0449148203,0
101209,0449148386,0
101209,0449149382,0
101209,0449150194,0
101209,0449206238,0
101209,0449221776,0
101209,0449236552,0
101209,0449906248,0
101209,0451158636,0
101209,0451197186,0
101209,0451197275,0
101209,0451199510,0
101209,0451200268,0
101209,0451205650,0
101209,0451206428,9
101209,0451206436,0
101209,0451208293,5
101209,0451403398,0
101209,0451403673,9
101209,0451405277,0
101209,0451406974,5
101209,0451407040,0
101209,0451407962,0
101209,0451408020,0
101209,0451408586,0
101209,0451409337,0
101209,0505520303,5
101209,0505522160,0
101209,0505522675,0
101209,050552287X,0
101209,0505523620,0
101209,0505524074,0
101209,050552466X,0
101209,0515118915,5
101209,0515119806,6
101209,0515119814,0
101209,0515122610,9
101209,0515124095,0
101209,0515133345,0
101209,0515133620,0
101209,0517577550,0
101209,0517585839,5
101209,0525460543,0
101209,0553125397,0
101209,0553235125,0
101209,055325247X,8
101209,0553294075,0
101209,055329945X,0
101209,0553563335,0
101209,0553568639,0
101209,0553572156,0
101209,0553572490,0
101209,0553574108,0
101209,0553574469,5
101209,0553577603,0
101209,0553580108,0
101209,0553583557,0
101209,0553583867,0
101209,0553583905,0
101209,0590254693,0
101209,0590422715,9
101209,0590431307,0
101209,0590448226,0
101209,0590449486,0
101209,0590975986,0
101209,0671001264,0
101209,0671014226,0
101209,0671024477,5
101209,0671026852,0
101209,0671028251,0
101209,0671498010,0
101209,0671511432,0
101209,0671522744,0
101209,0671536613,0
101209,0671644459,0
101209,0671676377,0
101209,0671739727,0
101209,067173976X,5
101209,0671743813,0
101209,067174562X,0
101209,067177932X,0
101209,0671873172,0
101209,067987707X,0
101209,0688116752,9
101209,0696016257,9
101209,0743218086,5
101209,0743418395,0
101209,0743419154,0
101209,0743422287,8
101209,0743465067,0
101209,0786886021,7
101209,0786886994,0
101209,0804101493,0
101209,0804119627,0
101209,0804119635,0
101209,0812035712,0
101209,0812035720,0
101209,0812504836,0
101209,0812509641,5
101209,0812571096,0
101209,0816735158,5
101209,0816739161,0
101209,0821717146,5
101209,0821720570,0
101209,0821729136,0
101209,0821734121,0
101209,0821740628,0
101209,0821742590,0
101209,0821758438,7
101209,0821760955,0
101209,0821761757,0
101209,0821761803,0
101209,0821762540,0
101209,0821763431,0
101209,0821767240,0
101209,0821767577,0
101209,0821769251,0
101209,0821770624,0
101209,0821774271,10
101209,0836226844,0
101209,084394319X,0
101209,0843943831,0
101209,0843944242,0
101209,0843945370,9
101209,0843948159,0
101209,0843948264,0
101209,0843949007,8
101209,0843953012,0
101209,084870701X,5
101209,0849932017,9
101209,0883657376,10
101209,0937295019,0
101209,0943734290,0
101209,1551664887,7
101209,1551665506,0
101209,1551668254,0
101209,1551668777,0
101209,1556613628,8
101209,1558533109,9
101209,1558744673,8
101209,1558745041,5
101209,157064280X,7
101209,1575662787,0
101209,1575664674,5
101209,1575668572,0
101209,1576733343,9
101209,1578562325,0
101381,0345468694,7
101381,0590819747,5
101381,0689820062,7
101381,0765108674,0
101381,0805462937,7
101381,0892967544,0
101614,0380795566,0
101614,0399135758,6
101614,055310523X,7
101614,0553107232,0
101614,0671556649,6
101614,0671578529,6
101614,0684855127,7
101614,0688126731,6
101614,0877956804,6
101614,1551668076,8
101696,0061052280,0
101696,0061099058,10
101696,0070064520,9
101696,0385192401,0
101696,0425084744,7
101696,0440228158,0
101696,0451160959,9
101696,0517207346,8
101696,0671891510,0
101696,0886774268,10
101696,1561483397,10
102518,0340238275,0
102518,0552994928,6
102518,0552998982,8
102518,0684831279,0
102518,0752834010,7
102532,0434011975,0
102532,8420638218,9
102532,8421746502,0
102532,8429713948,9
102532,8470390244,0
102532,8485224280,0
102532,848966921X,0
102532,8496246140,0
102733,0452283981,8
102813,0140621148,0
102813,0751519782,0
102813,075153286X,0
102813,0880016884,7
102813,1888306149,0
102891,0553158511,0
102891,0590553232,9
102945,0061000205,0
102945,0345434765,0
102945,0394551907,10
102945,042511273X,0
102945,0451127897,0
102945,0515121282,0
102945,0671519182,0
103057,0743217713,7
103057,0786869054,0
103057,0786869429,0
103057,0965044153,10
103336,0060172916,0
103336,0060987510,10
103336,0062502727,5
103336,0226424197,8
103336,0375501525,0
103336,0375713115,0
103336,0380001225,0
103336,0394498216,10
103336,0394534433,10
103336,0394583256,7
103336,042516313X,0
103336,0449209881,0
103336,0449911780,0
103336,055325846X,8
103336,0618004076,7
103336,0679736379,9
103336,074324527X,10
103336,0802138578,0
103656,0060921056,9
103656,0156012197,10
103656,0345443020,10
103656,0375507876,0
103656,0553213695,10
103828,1885171218,5
104211,0345460685,9
104211,0345460693,0
104211,034546074X,0
104211,0380004259,0
104211,0380008157,3
104211,0553583077,0
104211,0743456351,0
104211,0743467159,0
104443,0060937262,0
104443,0140168125,0
104443,0140275363,0
104443,0452266777,9
104443,0553157248,0
104443,0590473700,0
104443,0618129081,0
104443,0684859777,0
104443,1560252529,0
104443,1573222321,0
104468,0312962991,0
104468,034543241X,0
104468,0679772898,5
104939,006103097X,0
104939,0345405668,0
104939,0345452062,0
104939,0380725355,0
104939,0446401072,0
104939,0446523615,0
104939,0446606022,0
104939,0451205456,2
104939,0451410440,0
104939,0553580957,0
104939,0553581481,0
104939,0553583034,0
104939,0671025708,0
104939,0739413317,0
104939,0743410327,7
104939,0843950552,0
105128,0439376106,9
105128,0441008461,0
105128,0590023101,0
105128,0590568922,0
105128,0590568973,10
105128,0590673203,0
105128,0684871483,0
105128,0894718282,0
105381,0451452739,7
105381,0671796720,0
105381,0679308776,0
105381,0684810263,0
105381,0786861754,0
105381,0804119546,0
105381,0932194869,4
105535,0380005166,1
105535,0440495555,8
105535,0590025627,6
105535,0671735594,1
105535,0893753440,6
105535,1558531564,2
105535,1853260266,5
105869,0439154219,0
105869,043915426X,0
105869,0440412897,0
105869,0590307223,0
105869,0590313185,9
105869,0590451030,9
105869,0590458981,0
105869,0590568841,0
105869,0590568914,0
105869,0590934775,0
106018,0060172126,0
106018,0352332778,3
106018,0767900553,9
106018,0805016457,0
106018,0875962572,6
106402,0553273906,5
106402,0553276328,5
106402,0671737775,5
106534,0140621539,0
106534,0385605331,0
106534,3257229534,7
106534,3257233396,0
106534,3404139178,6
106534,3423117370,0
106534,3442124875,0
106534,3442442354,0
106534,3446177108,0
106534,3453123271,0
106534,3518365525,0
106534,351836605X,0
106534,3518367749,9
106534,3548363938,0
106553,033034742X,0
106553,0380728966,0
106553,0380733390,0
106553,0397306938,10
106553,0452280818,0
106553,0770428371,10
106553,1559584971,0
106553,1573245577,0
106936,0006481213,0
106936,0060162767,0
106936,0060191414,0
106936,0312852940,0
106936,0345303059,0
106936,0373115776,0
106936,0373194447,0
106936,0373201338,0
106936,0373707584,0
106936,0373707665,0
106936,0373790058,0
106936,0373790198,0
106936,0380711931,0
106936,0385294638,0
106936,0385299079,0
106936,0385299087,0
106936,0385334729,0
106936,0385413017,0
106936,0399135081,0
106936,0399135995,0
106936,0399138013,0
106936,0399143130,0
106936,0399146296,0
106936,0399148817,0
106936,0425138739,0
106936,0441317480,0
106936,0451082028,0
106936,0451128559,0
106936,0451401905,0
106936,0515104671,0
106936,055329783X,0
106936,0670879428,0
106936,0671015133,0
106936,0671522817,0
106936,0671547178,0
106936,0671640127,0
106936,067167367X,0
106936,0671676253,0
106936,0671885995,0
106936,0688084885,0
106936,0688157459,0
106936,0688171478,0
106936,0747266913,0
106936,0884042871,0
106936,1568654073,0
107099,0140442979,8
107099,0679752471,0
107099,067976657X,7
107099,0679772898,10
107103,0425093476,0
107103,0684869241,7
107265,0312285140,7
107265,0373250312,7
107265,0373835663,7
107265,0451208668,8
107265,0525947132,8
107265,0743411366,0
107265,0743446291,0
107265,0764228072,0
107333,1562827693,7
107510,0140144595,5
107510,0451157974,5
107510,0451165551,5
107510,0451450523,0
107510,0451527038,0
107510,0671684264,4
107510,0805054073,0
107510,0967673747,0
107510,1402718373,0
107510,2253149101,0
107510,9505470010,0
107581,0060951311,0
107581,006098726X,9
107581,0689847432,0
107581,842268215X,0
107581,8423334562,0
107581,8423918017,7
107581,8439719558,0
107581,8817113506,0
107697,0340363703,0
107697,0552091219,0
107697,0954136306,8
107697,185326007X,0
107697,1901970310,10
107726,0060256656,10
107726,0316511579,0
107726,0440900794,9
107726,059084475X,8
107865,0373226187,0
107865,037348481X,0
107865,0373791054,8
107865,0380789949,0
107865,0380819201,0
107865,042519101X,9
107865,0440236525,9
107865,0553104241,8
107865,0671019619,9
107865,0743446135,10
107865,0758205694,0
107865,0821764039,10
107865,0821770837,9
107865,0821772120,9
107865,0821776436,9
107865,1551668416,10
108155,0060929324,5
108155,0192827596,0
108155,019282760X,0
108155,0192827618,0
108155,0316353957,0
108155,0345338545,0
108155,0345409469,0
108155,0375503315,8
108155,0375752501,8
108155,0385021747,7
108155,0385333846,2
108155,0446530115,0
108155,0446672653,0
108155,0449911535,0
108155,0451183770,0
108155,0451450523,4
108155,0451523326,0
108155,0451528883,0
108155,0451627261,0
108155,0451627296,0
108155,0525944885,9
108155,0553214047,0
108155,0553379011,4
108155,0553379658,0
108155,0609805363,0
108155,0671727699,8
108155,0743204077,0
108155,0871239795,0
108155,1556610351,0
108155,1556610866,0
108155,1556611854,0
108155,155661683X,0
108155,1576736202,0
108155,1577483553,7
108155,1578565235,0
108275,0345324927,5
108275,0770427162,8
108485,0140167188,5
108485,0375758453,6
108485,0425159418,0
108485,0451168380,0
108485,0451409183,0
108485,055338015X,8
108485,068818071X,5
108700,0060198303,0
108700,0312862180,0
108700,0312976453,0
108700,0345294459,0
108700,0373246129,0
108700,0380721783,0
108700,0399143025,0
108700,0399145788,0
108700,0441010156,0
108700,0449134369,0
108700,0553565079,10
108700,0670857831,0
108700,0740728946,10
108700,0743428617,0
108700,0786013222,0
108773,0060193395,7
108773,006054564X,0
108773,0062720066,0
108773,0140255087,0
108773,014026583X,6
108773,0285634119,0
108773,0375709150,0
108773,0375756663,0
108773,0446526126,10
108773,0451526570,0
108773,0552145955,9
108773,0552148199,0
108773,0553110748,9
108773,0563534753,0
108773,0609600796,9
108773,0609809547,0
108773,0671224387,0
108773,0684826976,0
108773,0722535503,0
108773,072253955X,10
108773,0722540302,0
108773,0743427084,0
108773,0747553181,0
108773,0749398159,10
108773,075350426X,0
108773,0767903692,0
108773,0786867086,10
108773,081120068X,10
108773,0812092821,10
108773,1550225480,0
108773,1885211155,9
108860,0446513067,8
108860,0451195663,8
108914,0380715309,0
108914,0812589041,0
109461,0060607343,0
109461,0060652926,0
109461,0060926015,7
109461,0060933577,0
109461,0060952431,0
109461,0060959479,0
109461,0060976241,9
109461,0062512358,8
109461,0062516507,0
109461,0140086447,0
109461,0140144560,0
109461,0140159401,0
109461,014019536X,0
109461,0142000078,0
109461,0312204353,0
109461,0345329031,8
109461,0345335678,0
109461,0375503803,8
109461,0380015390,4
109461,0380731398,0
109461,0385423977,0
109461,038547167X,0
109461,0393009424,0
109461,0394729471,0
109461,0425093476,0
109461,0440378648,0
109461,0446672351,8
109461,0449209105,0
109461,0451628039,0
109461,0517161257,0
109461,0525945571,8
109461,0553208071,0
109461,0553260081,0
109461,0553275860,0
109461,0553348981,8
109461,0553564668,7
109461,0553572334,0
109461,0670401765,0
109461,0671431099,0
109461,0671733354,9
109461,0671740504,0
109461,0671759159,0
109461,0679724532,0
109461,0679772669,0
109461,0679772685,0
109461,0684801043,0
109461,0684826801,0
109461,0684859076,0
109461,068486424X,0
109461,0688121195,0
109461,074322650X,0
109461,074341005X,0
109461,0743420373,8
109461,0743470230,0
109461,0786880708,0
109461,0786884029,0
109461,0802117163,4
109461,0804103682,0
109461,0871138018,0
109461,087542791X,0
109461,0877287783,0
109461,087857395X,0
109461,0894864025,0
109461,089594409X,0
109461,0938077937,0
109461,0943734290,0
109461,140005446X,7
109461,1558749217,0
109461,1573227218,8
109461,1580050298,7
109461,1580050514,0
109461,1580621228,0
109461,1853262110,0
109461,1892669226,0
109502,0385499825,0
109901,0006511929,0
109901,0007108273,0
109901,0060930268,0
109901,0099527308,9
109901,0140031499,8
109901,0140042407,8
109901,0140071814,9
109901,0140081674,0
109901,0140112952,9
109901,0140186417,8
109901,0140187448,8
109901,0140187456,8
109901,0140187464,8
109901,0140187510,8
109901,0140187537,8
109901,0140258566,10
109901,0140258574,10
109901,0140258590,10
109901,0140258612,10
109901,014026065X,0
109901,0142003581,0
109901,0224018256,8
109901,0330280236,8
109901,0345426274,0
109901,0385319452,9
109901,0385605145,7
109901,0394743199,0
109901,0395353009,0
109901,0451191935,10
109901,0451207394,0
109901,0517219018,10
109901,0670032549,0
109901,0670032573,10
109901,0670691992,10
109901,0671685635,0
109901,0679749810,0
109901,0684848287,0
109901,0802136834,0
109901,0892131144,0
109901,1401039081,0
109901,1853260088,0
109901,1853260150,0
109901,1853260207,0
109901,1853260266,0
109901,1853260274,0
109901,1853260312,0
109901,1853260452,7
109901,1853260509,0
109901,185326069X,8
109901,1853260762,0
109901,1853260827,0
109901,1853262323,0
109901,1853262447,0
109901,1862045143,7
109901,1893622118,10
109901,1902881834,0
109921,0060974990,7
109921,0812575911,10
110110,014004387X,8
110110,019283374X,10
110110,0385333498,8
110110,0553577123,10
110112,0060391782,0
110112,0140052801,7
110112,0345279255,0
110112,0345297709,6
110112,0345301870,0
110112,0345313216,7
110112,0345317718,0
110112,0373250541,0
110112,0380017555,0
110112,0380709953,0
110112,0440202485,7
110112,0451458311,8
110112,0553278134,0
110112,0553290797,6
110112,0671666843,0
110112,0812518152,0
110160,0060176180,8
110160,0399149821,9
110160,0671492276,8
110575,0805051759,0
111019,0060927542,6
111019,0061052973,0
111019,0062733214,0
111019,0140075569,7
111019,0312865031,0
111019,0345295250,8
111019,0345315588,0
111019,0425054713,7
111019,0425132617,8
111019,0425133990,0
111019,0441003583,6
111019,0448095041,0
111019,0590130048,0
111019,0609601121,8
111019,0671002007,0
111019,0671002279,0
111019,0671015494,0
111019,0671025325,0
111019,0671541501,0
111019,0671541811,0
111019,0671563122,0
111019,0671721755,0
111019,0671793772,5
111019,0671796119,0
111019,0671797042,6
111019,067187084X,0
111019,0671896776,0
111019,0812576403,0
111019,1573181641,8
111133,0156001454,10
111133,0394564189,5
111133,0394571819,5
111133,0679764119,7
111133,0688040330,8
111133,068815252X,0
111238,0140442014,0
111238,0310354110,0
111238,0312862938,5
111238,0316058432,8
111238,038531938X,0
111238,0684827107,6
111238,0812504798,0
111245,014004387X,0
111245,0312203241,0
111245,0451524292,10
111245,1562827545,5
111245,1853260150,5
111245,1853262013,0
111245,1853262080,0
111358,0399138242,7
111358,0399144595,7
111358,0679435352,7
111704,0451195477,0
111704,0586068805,0
111704,0684832828,0
112169,0140187375,0
112169,0140291873,0
112559,0140264795,0
112559,0373224133,5
112559,037322446X,5
112559,0373242867,0
112559,0375709258,6
112559,0399146016,0
112559,0439098645,0
112559,0439256364,8
112559,0440115450,0
112559,0451195671,7
112559,0451209710,0
112559,0451400879,9
112559,0515111317,0
112559,0671462997,8
112559,0671524208,9
112559,0684862980,7
112559,0740706004,0
112559,074343756X,7
112559,0749931892,8
112559,0786002735,0
112559,0804103682,8
112559,0811816656,0
112559,0843944463,0
112559,1556522460,0
112559,1558534210,0
112559,1558535411,9
112559,1573221643,0
112559,158062524X,9
112914,0060914440,0
112914,038000741X,0
112914,0440154472,0
112914,0440225914,5
112914,044046126X,0
112914,0671041908,0
112914,0671204971,10
112914,0671524313,0
112914,0671898841,0
112914,0679441093,0
112914,0679733825,0
112914,0688123252,0
112914,0812566998,8
112914,0812571991,8
112914,0812580370,0
112914,0843951109,0
112914,0844286184,0
112914,0882902636,0
112914,0937611018,8
112914,1557041164,0
113203,0140707050,8
113203,0156465116,9
113203,0312875681,0
113203,1551668254,8
113241,0062504975,5
113241,0312265778,0
113241,031230997X,6
113241,0345419081,0
113241,0373292716,0
113241,0525946896,0
113241,0553258540,0
113241,0553258559,10
113241,0670030457,7
113241,0684869233,0
113241,0689860234,0
113241,0743428188,0
113241,0765307154,0
113475,030700645X,5
113475,0307131726,5
113475,0316779989,5
113475,0394800028,5
113475,0394800206,5
113475,0590448315,0
113475,0679754911,5
113475,0895774186,0
113475,0895774194,0
113475,1564024733,0
113579,0345441753,8
113633,0312261721,9
113633,037325055X,5
113633,0446527289,8
113633,044652767X,0
113752,0140187642,10
113752,0140328742,0
113752,0316693642,10
113752,0375713115,10
113752,0440506913,10
113752,0446527513,10
113752,0525941673,5
113752,0743247612,10
113752,0811807282,5
113752,1559722754,0
113752,1573220779,5
114498,0553803328,6
114592,0156260263,0
114592,0399141308,8
114592,0809245469,7
114649,0140018603,10
114649,0152017984,5
114649,0394563492,0
114698,0140324364,0
114698,0142001570,0
114698,0201632950,0
114698,0345305655,0
114698,0440404029,0
114698,0440413281,0
114698,0440436834,0
114698,0440505240,7
114698,0553213741,0
114698,0590134701,0
114698,0590447319,0
114698,0679738908,0
114698,068814425X,0
114698,0689713703,0
114698,0689821646,0
114698,0689829914,0
114698,0689830513,0
114698,1557730342,0
114988,0007154607,8
114988,0020545509,0
114988,0060012331,7
114988,0060013117,8
114988,006017143X,0
114988,0060185716,6
114988,006019393X,0
114988,0060195622,7
114988,0060391480,8
114988,0060507772,7
114988,0060808233,8
114988,0060809868,0
114988,0060925744,0
114988,0060929375,0
114988,0060931280,1
114988,0060932902,8
114988,0061043559,9
114988,0061043567,0
114988,0061061239,0
114988,0061097349,0
114988,0140009957,0
114988,0140069283,0
114988,0140092846,0
114988,0140094385,0
114988,014011291X,0
114988,0140118330,0
114988,0140244816,8
114988,0140244883,10
114988,0140245162,0
114988,0140245480,6
114988,0140262032,8
114988,0141002166,6
114988,0142000396,8
114988,0142001724,0
114988,0151329168,5
114988,0156013053,0
114988,0156364654,0
114988,0156904365,0
114988,0312198647,0
114988,0312243359,0
114988,0312254385,0
114988,0312291329,7
114988,0312291450,7
114988,0312305664,0
114988,0312422601,0
114988,0312858787,8
114988,0312862202,5
114988,0312950675,0
114988,0312977891,0
114988,0312978820,0
114988,0312986688,0
114988,0312986769,7
114988,0312992203,7
114988,0316313149,5
114988,0316779059,9
114988,0316920797,0
114988,0316926108,7
114988,0330482203,0
114988,0345319672,7
114988,0345360362,8
114988,0345364279,0
114988,0345379454,9
114988,034538010X,7
114988,0345404742,0
114988,034541215X,8
114988,0345414470,0
114988,0345414942,0
114988,0345458842,0
114988,0345460952,8
114988,0373264313,0
114988,0374199892,0
114988,0374525080,0
114988,0374525838,8
114988,0374526001,7
114988,0375401253,0
114988,0375410546,0
114988,0375411070,0
114988,0375412174,0
114988,0375412409,0
114988,037542217X,0
114988,0375501959,0
114988,0375506128,0
114988,0375703632,8
114988,0375708278,8
114988,0375713123,8
114988,0375713808,0
114988,0375724990,0
114988,0375726012,0
114988,0375758623,0
114988,0375821813,0
114988,0380545101,0
114988,0380710838,7
114988,0380730790,10
114988,0380731193,0
114988,0380731959,0
114988,038080722X,0
114988,0380809354,0
114988,0380817187,0
114988,0380818191,8
114988,0380975068,9
114988,0380976544,0
114988,0380976595,6
114988,0385259417,9
114988,0385336489,10
114988,0385419945,0
114988,0385489129,6
114988,0385498772,0
114988,0385500696,0
114988,0385509529,0
114988,039304808X,0
114988,0393316041,8
114988,0395628830,0
114988,0399134204,0
114988,0399150544,8
114988,0399504338,0
114988,0399523308,0
